transaction_id,sender_account,receiver_account,transaction_date,amount,transaction_type
t822,A249,D146,2024-04-11,4308.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
t827,A349,D324,2024-10-02,2368.0,deposit
,,,,,
t829,A827,D208,2024-04-19,3898.0,withdrawal
t830,A661,D597,2024-05-11,2864.0,transfer
,,,,,
t832,A899,D491,2024-11-12,2469.0,transfer
,,,,,
t834,A968,D441,2024-04-11,1165.0,deposit
t835,A702,D184,2024-09-26,3546.0,transfer
t836,A968,D369,2024-08-19,1517.0,transfer
t837,A561,D881,2024-12-25,4049.0,deposit
t838,A323,D590,2024-09-02,3481.0,transfer
t839,A357,D473,2024-05-23,2276.0,transfer
t840,A366,D613,2024-12-20,4142.0,withdrawal
t841,A120,D561,2024-10-20,1880.0,withdrawal
t842,A880,D122,2024-04-13,4153.0,transfer
t843,A969,D114,2024-09-08,561.0,withdrawal
t844,A886,D296,2024-11-24,2585.0,withdrawal
,,,,,
,,,,,
,,,,,
t848,A202,D441,2024-01-17,1782.0,withdrawal
t849,A364,D893,2024-09-23,1396.0,deposit
t850,A756,D361,2024-02-10,4628.0,transfer
t851,A618,D238,2024-02-24,4789.0,withdrawal
,,,,,
t853,A434,D738,2024-06-06,536.0,withdrawal
,,,,,
,,,,,
,,,,,
t857,A415,D700,2024-08-14,1385.0,transfer
,,,,,
t859,A142,D574,2024-03-25,3582.0,withdrawal
,,,,,
,,,,,
,,,,,
t863,A592,D593,2024-03-23,3213.0,transfer
,,,,,
,,,,,
t866,A738,D344,2024-07-14,4960.0,withdrawal
t867,A927,D337,2024-09-17,2258.0,withdrawal
,,,,,
t869,A227,D250,2024-07-19,4294.0,transfer
,,,,,
,,,,,
t872,A971,D796,2024-06-12,638.0,withdrawal
t873,A777,D337,2024-12-11,4080.0,deposit
t874,A254,D311,2024-02-05,3750.0,deposit
,,,,,
t876,A886,D443,2024-02-20,970.0,transfer
,,,,,
t878,A848,D864,2024-02-12,1962.0,deposit
,,,,,
t880,A538,D240,2024-01-05,3485.0,deposit
t881,A117,D507,2024-09-22,3933.0,withdrawal
t882,A463,D103,2024-11-06,792.0,transfer
,,,,,
t884,A315,D473,2024-02-06,716.0,deposit
t885,A601,D148,2024-08-01,2493.0,transfer
t886,A230,D626,2024-12-02,1893.0,deposit
,,,,,
,,,,,
,,,,,
t890,A509,D694,2024-05-20,4507.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t896,A765,D585,2024-06-23,3851.0,withdrawal
,,,,,
,,,,,
t899,A510,D938,2024-09-24,1338.0,transfer
,,,,,
t901,A813,D786,2024-12-22,1166.0,deposit
,,,,,
t903,A364,D706,2024-04-03,1038.0,deposit
t904,A627,D884,2024-08-16,3724.0,deposit
,,,,,
,,,,,
t907,A479,D197,2024-11-10,3913.0,deposit
t908,A755,D547,2024-08-14,1888.0,transfer
t909,A733,D859,2024-08-05,1568.0,transfer
t910,A106,D476,2024-11-23,3774.0,withdrawal
,,,,,
t912,A592,D761,2024-04-18,2236.0,deposit
,,,,,
,,,,,
t915,A408,D574,2024-06-21,1322.0,withdrawal
t916,A998,D364,2024-07-23,1554.0,deposit
t917,A591,D191,2024-02-13,4867.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
t922,A686,D222,2024-06-14,3432.0,deposit
,,,,,
,,,,,
,,,,,
t926,A317,D170,2024-06-09,3363.0,transfer
,,,,,
t928,A438,D527,2024-03-06,1715.0,withdrawal
,,,,,
,,,,,
t931,A684,D841,2024-03-25,1670.0,deposit
,,,,,
t933,A496,D780,2024-05-05,1567.0,deposit
,,,,,
t935,A436,D428,2024-06-21,3125.0,withdrawal
,,,,,
,,,,,
t938,A372,D421,2024-02-04,3240.0,transfer
t939,A378,D742,2024-09-26,2600.0,withdrawal
t940,A884,D753,2024-05-27,259.0,transfer
t941,A809,D275,2024-06-19,3831.0,transfer
,,,,,
t943,A803,D366,2024-04-26,2067.0,withdrawal
,,,,,
t945,A819,D339,2024-10-10,4298.0,transfer
t946,A892,D273,2024-06-10,855.0,transfer
,,,,,
t948,A996,D648,2024-10-14,4623.0,transfer
,,,,,
t950,A801,D831,2024-10-05,4760.0,transfer
,,,,,
,,,,,
t953,A178,D999,2024-05-07,1406.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
t958,A533,D228,2024-10-14,611.0,deposit
t959,A411,D911,2024-10-14,4007.0,withdrawal
,,,,,
t961,A222,D491,2024-09-21,4081.0,deposit
,,,,,
t963,A653,D729,2024-03-24,4748.0,withdrawal
,,,,,
t965,A357,D718,2024-09-27,1193.0,transfer
t966,A640,D340,2024-07-14,4976.0,transfer
,,,,,
t968,A119,D682,2024-08-05,4923.0,withdrawal
,,,,,
,,,,,
t971,A298,D216,2024-07-03,2527.0,deposit
t972,A368,D945,2024-04-16,2940.0,withdrawal
,,,,,
t974,A733,D327,2024-05-05,1238.0,deposit
,,,,,
,,,,,
t977,A255,D274,2024-11-24,4500.0,withdrawal
t978,A523,D289,2024-02-14,4909.0,transfer
t979,A589,D241,2024-08-14,1803.0,withdrawal
t980,A143,D607,2024-08-21,1732.0,deposit
,,,,,
t982,A522,D645,2024-06-06,3970.0,withdrawal
t983,A771,D585,2024-01-24,2093.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t994,A567,D419,2024-04-15,3138.0,transfer
t995,A565,D143,2024-12-24,1636.0,withdrawal
,,,,,
t997,A803,D829,2024-01-18,3769.0,transfer
t998,A751,D309,2024-03-28,4232.0,transfer
t999,A936,D675,2024-05-13,3611.0,transfer
,,,,,
,,,,,
,,,,,
t1003,A748,D675,2024-06-01,3611.0,withdrawal
,,,,,
t1005,A812,D996,2024-06-14,2960.0,transfer
t1006,A719,D346,2024-07-23,734.0,transfer
t1007,A982,D109,2024-08-11,4200.0,transfer
,,,,,
,,,,,
t1010,A430,D346,2024-02-20,446.0,withdrawal
t1011,A807,D545,2024-03-17,1150.0,transfer
t1012,A348,D212,2024-04-24,3529.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t1018,A462,D771,2024-01-12,3503.0,deposit
t1019,A480,D227,2024-07-18,4071.0,withdrawal
,,,,,
t1021,A279,D856,2024-07-18,2961.0,transfer
,,,,,
t1023,A380,D421,2024-03-08,375.0,withdrawal
t1024,A334,D861,2024-06-24,2765.0,deposit
t1025,A936,D279,2024-06-12,2297.0,deposit
t1026,A232,D233,2024-12-18,1498.0,transfer
t1027,A201,D411,2024-09-12,614.0,deposit
t1028,A521,D635,2024-06-10,4389.0,transfer
,,,,,
,,,,,
,,,,,
t1032,A938,D756,2024-11-07,610.0,deposit
,,,,,
,,,,,
t1035,A570,D649,2024-07-26,1909.0,withdrawal
t1036,A892,D465,2024-03-09,2506.0,deposit
,,,,,
,,,,,
t1039,A883,D602,2024-04-14,3599.0,withdrawal
t1040,A970,D970,2024-12-15,3318.0,withdrawal
,,,,,
t1042,A691,D546,2024-04-20,3538.0,withdrawal
t1043,A550,D495,2024-03-25,2538.0,withdrawal
t1044,A380,D320,2024-11-01,1358.0,deposit
t1045,A972,D381,2024-06-06,712.0,transfer
,,,,,
t1047,A590,D915,2024-07-19,4491.0,withdrawal
t1048,A741,D530,2024-05-05,351.0,withdrawal
,,,,,
t1050,A891,D704,2024-10-05,1866.0,withdrawal
,,,,,
,,,,,
t1053,A271,D824,2024-11-20,4941.0,transfer
t1054,A329,D899,2024-07-15,3919.0,deposit
,,,,,
t1056,A240,D819,2024-01-28,2344.0,withdrawal
t1057,A933,D715,2024-12-05,1319.0,withdrawal
t1058,A664,D447,2024-06-25,824.0,withdrawal
,,,,,
,,,,,
,,,,,
t1062,A369,D709,2024-08-01,1315.0,withdrawal
,,,,,
,,,,,
t1065,A834,D298,2024-07-14,1417.0,withdrawal
,,,,,
,,,,,
,,,,,
t1069,A218,D694,2024-01-20,1937.0,transfer
,,,,,
t1071,A122,D693,2024-06-23,961.0,withdrawal
t1072,A803,D339,2024-02-27,4942.0,deposit
,,,,,
,,,,,
t1075,A851,D150,2024-12-26,3247.0,deposit
t1076,A427,D484,2024-01-12,1087.0,withdrawal
t1077,A302,D540,2024-01-20,4523.0,deposit
,,,,,
t1079,A708,D139,2024-06-22,626.0,withdrawal
,,,,,
,,,,,
,,,,,
t1083,A279,D755,2024-11-03,938.0,transfer
t1084,A947,D987,2024-04-07,913.0,withdrawal
t1085,A789,D404,2024-02-20,438.0,transfer
t1086,A630,D201,2024-05-20,4768.0,withdrawal
t1087,A192,D693,2024-09-21,1185.0,transfer
t1088,A320,D166,2024-08-02,2972.0,withdrawal
,,,,,
,,,,,
t1091,A372,D136,2024-08-24,4020.0,deposit
t1092,A182,D366,2024-07-12,1822.0,transfer
t1093,A609,D178,2024-08-05,4690.0,withdrawal
,,,,,
,,,,,
t1096,A834,D243,2024-12-05,3037.0,withdrawal
,,,,,
t1098,A299,D126,2024-08-20,3559.0,withdrawal
,,,,,
t1100,A619,D225,2024-07-28,2302.0,deposit
,,,,,
t1102,A176,D596,2024-12-13,1293.0,deposit
,,,,,
t1104,A468,D939,2024-02-14,3708.0,withdrawal
,,,,,
,,,,,
,,,,,
t1108,A451,D495,2024-06-18,1461.0,withdrawal
t1109,A615,D293,2024-09-28,3826.0,deposit
t1110,A740,D575,2024-04-19,1798.0,transfer
t1111,A366,D392,2024-09-27,3743.0,deposit
t1112,A356,D685,2024-10-26,4302.0,transfer
t1113,A724,D513,2024-06-16,2575.0,withdrawal
t1114,A653,D769,2024-07-16,1523.0,deposit
t1115,A536,D231,2024-07-06,4087.0,transfer
t1116,A422,D436,2024-08-21,3786.0,withdrawal
,,,,,
,,,,,
t1119,A662,D831,2024-06-03,604.0,withdrawal
t1120,A538,D942,2024-12-02,3946.0,deposit
,,,,,
t1122,A752,D541,2024-03-12,254.0,withdrawal
,,,,,
t1124,A331,D840,2024-01-03,1072.0,deposit
,,,,,
,,,,,
t1127,A293,D507,2024-04-19,3751.0,deposit
t1128,A374,D734,2024-12-15,4011.0,transfer
,,,,,
,,,,,
,,,,,
t1132,A127,D735,2024-03-28,4120.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t1140,A795,D538,2024-06-12,3386.0,transfer
,,,,,
,,,,,
t1143,A273,D783,2024-10-15,2303.0,deposit
t1144,A190,D205,2024-07-28,2003.0,withdrawal
t1145,A524,D523,2024-10-24,925.0,withdrawal
t1146,A119,D351,2024-07-24,2800.0,transfer
t1147,A804,D299,2024-12-25,3257.0,deposit
t1148,A517,D273,2024-11-04,3230.0,transfer
,,,,,
t1150,A830,D153,2024-08-18,4728.0,transfer
,,,,,
,,,,,
t1153,A131,D870,2024-11-07,4701.0,deposit
t1154,A715,D917,2024-07-19,1494.0,transfer
,,,,,
t1156,A157,D941,2024-09-13,552.0,deposit
t1157,A635,D560,2024-05-19,3499.0,withdrawal
t1158,A324,D658,2024-04-03,3975.0,transfer
t1159,A984,D699,2024-04-01,3531.0,transfer
,,,,,
t1161,A691,D658,2024-07-23,1068.0,transfer
,,,,,
t1163,A869,D496,2024-02-18,2406.0,withdrawal
t1164,A561,D257,2024-07-04,3397.0,deposit
t1165,A907,D410,2024-12-05,1213.0,transfer
,,,,,
t1167,A200,D158,2024-06-27,182.0,withdrawal
,,,,,
t1169,A325,D307,2024-10-03,2171.0,withdrawal
,,,,,
,,,,,
,,,,,
t1173,A497,D484,2024-11-12,4186.0,deposit
t1174,A283,D459,2024-01-11,4358.0,transfer
,,,,,
t1176,A656,D115,2024-07-18,212.0,deposit
t1177,A145,D944,2024-04-27,2353.0,deposit
,,,,,
t1179,A228,D599,2024-06-01,4891.0,withdrawal
,,,,,
t1181,A819,D287,2024-01-28,4155.0,transfer
,,,,,
t1183,A328,D648,2024-04-22,4239.0,transfer
t1184,A902,D374,2024-06-21,601.0,transfer
,,,,,
,,,,,
,,,,,
t1188,A165,D646,2024-09-16,2120.0,transfer
t1189,A642,D203,2024-01-13,4651.0,transfer
t1190,A794,D128,2024-04-06,2064.0,transfer
t1191,A474,D949,2024-04-16,4822.0,withdrawal
,,,,,
,,,,,
t1194,A495,D326,2024-06-03,1571.0,transfer
t1195,A225,D721,2024-04-16,3644.0,transfer
t1196,A359,D720,2024-05-05,4665.0,withdrawal
,,,,,
t1198,A747,D909,2024-12-28,3847.0,withdrawal
,,,,,
t1200,A784,D873,2024-05-02,2789.0,withdrawal
,,,,,
t1202,A247,D142,2024-02-19,836.0,deposit
,,,,,
,,,,,
t1205,A546,D462,2024-04-11,2907.0,transfer
,,,,,
t1207,A853,D226,2024-04-20,3883.0,withdrawal
,,,,,
t1209,A809,D347,2024-08-20,3773.0,transfer
t1210,A857,D813,2024-11-17,2074.0,transfer
t1211,A389,D532,2024-08-04,4207.0,transfer
,,,,,
t1213,A425,D775,2024-03-18,800.0,transfer
t1214,A293,D422,2024-05-15,3801.0,withdrawal
,,,,,
t1216,A183,D687,2024-12-24,1693.0,deposit
,,,,,
t1218,A925,D534,2024-02-16,1284.0,deposit
,,,,,
t1220,A120,D793,2024-03-14,3838.0,withdrawal
t1221,A770,D704,2024-02-04,3843.0,withdrawal
t1222,A670,D126,2024-05-18,1275.0,transfer
t1223,A948,D291,2024-07-11,2786.0,deposit
t1224,A373,D776,2024-12-27,2812.0,deposit
t1225,A191,D954,2024-12-02,2836.0,withdrawal
t1226,A262,D776,2024-04-17,3750.0,deposit
t1227,A672,D135,2024-02-22,3993.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t1233,A694,D233,2024-04-10,1027.0,transfer
t1234,A492,D504,2024-04-19,574.0,transfer
,,,,,
t1236,A842,D405,2024-03-04,4079.0,transfer
t1237,A814,D921,2024-04-13,661.0,withdrawal
t1238,A133,D191,2024-03-03,3364.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
t1243,A739,D671,2024-04-20,997.0,transfer
,,,,,
t1245,A530,D228,2024-10-11,119.0,transfer
t1246,A985,D314,2024-06-05,4005.0,transfer
,,,,,
t1248,A213,D823,2024-04-08,2181.0,withdrawal
,,,,,
,,,,,
t1251,A220,D662,2024-05-27,756.0,transfer
,,,,,
,,,,,
t1254,A168,D596,2024-11-04,1863.0,deposit
t1255,A814,D579,2024-09-13,955.0,transfer
t1256,A965,D679,2024-02-11,4514.0,deposit
,,,,,
,,,,,
,,,,,
t1260,A191,D851,2024-01-14,4251.0,transfer
,,,,,
t1262,A655,D172,2024-09-14,2062.0,withdrawal
,,,,,
t1264,A207,D736,2024-04-04,4813.0,deposit
t1265,A530,D554,2024-05-06,692.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t1271,A785,D824,2024-01-09,3711.0,withdrawal
,,,,,
t1273,A745,D335,2024-10-04,2579.0,transfer
,,,,,
,,,,,
t1276,A171,D444,2024-10-07,1837.0,withdrawal
,,,,,
t1278,A566,D215,2024-11-10,3478.0,deposit
t1279,A150,D799,2024-12-17,961.0,deposit
,,,,,
t1281,A132,D734,2024-10-11,944.0,deposit
t1282,A195,D414,2024-05-07,1500.0,deposit
t1283,A650,D606,2024-03-18,1686.0,withdrawal
,,,,,
t1285,A714,D474,2024-08-01,3709.0,deposit
t1286,A873,D603,2024-04-01,4844.0,transfer
,,,,,
t1288,A332,D999,2024-02-04,1548.0,withdrawal
t1289,A189,D409,2024-06-04,1229.0,withdrawal
,,,,,
,,,,,
,,,,,
t1293,A621,D834,2024-10-10,634.0,transfer
,,,,,
t1295,A984,D508,2024-06-15,2357.0,withdrawal
t1296,A710,D975,2024-07-15,159.0,deposit
,,,,,
t1298,A284,D871,2024-12-03,2352.0,transfer
t1299,A355,D722,2024-12-04,4260.0,deposit
t1300,A969,D581,2024-07-16,802.0,deposit
,,,,,
,,,,,
t1303,A121,D356,2024-05-21,1403.0,transfer
t1304,A189,D208,2024-03-20,4067.0,transfer
,,,,,
t1306,A975,D787,2024-03-22,3442.0,withdrawal
,,,,,
,,,,,
,,,,,
t1310,A126,D874,2024-06-23,4834.0,deposit
t1311,A544,D304,2024-04-14,3173.0,transfer
,,,,,
,,,,,
t1314,A214,D586,2024-06-01,4227.0,deposit
t1315,A287,D815,2024-09-03,3559.0,deposit
t1316,A251,D275,2024-08-15,3355.0,transfer
,,,,,
,,,,,
t1319,A792,D185,2024-02-17,1027.0,deposit
,,,,,
t1321,A357,D862,2024-03-10,1472.0,transfer
t1322,A737,D922,2024-04-22,3680.0,deposit
t1323,A180,D812,2024-12-07,1999.0,transfer
t1324,A532,D282,2024-01-16,930.0,transfer
,,,,,
,,,,,
t1327,A878,D848,2024-01-20,2378.0,withdrawal
t1328,A493,D442,2024-11-07,4367.0,deposit
t1329,A987,D641,2024-05-23,4730.0,deposit
t1330,A358,D925,2024-06-18,156.0,withdrawal
t1331,A728,D349,2024-01-12,2427.0,transfer
,,,,,
t1333,A199,D884,2024-03-20,1939.0,deposit
,,,,,
t1335,A557,D637,2024-05-27,4033.0,deposit
,,,,,
t1337,A887,D215,2024-09-18,2437.0,withdrawal
,,,,,
,,,,,
t1340,A880,D790,2024-12-15,700.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
t1345,A611,D673,2024-12-14,1484.0,transfer
t1346,A262,D573,2024-01-03,3707.0,deposit
t1347,A307,D837,2024-11-21,1958.0,deposit
t1348,A127,D727,2024-02-25,3611.0,withdrawal
,,,,,
t1350,A157,D124,2024-11-01,2698.0,deposit
t1351,A665,D583,2024-09-14,4331.0,transfer
t1352,A439,D865,2024-01-07,117.0,transfer
t1353,A150,D454,2024-08-25,3968.0,withdrawal
,,,,,
t1355,A180,D727,2024-08-17,2309.0,transfer
t1356,A422,D504,2024-12-23,2333.0,transfer
,,,,,
,,,,,
t1359,A602,D420,2024-05-28,1193.0,deposit
t1360,A278,D214,2024-10-21,4902.0,transfer
t1361,A489,D450,2024-10-21,381.0,transfer
,,,,,
t1363,A110,D430,2024-04-18,1866.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t1369,A233,D785,2024-11-13,1077.0,transfer
t1370,A812,D649,2024-05-07,2115.0,deposit
t1371,A748,D885,2024-12-05,2254.0,transfer
,,,,,
t1373,A452,D156,2024-12-05,3316.0,deposit
t1374,A651,D930,2024-03-13,2799.0,deposit
t1375,A583,D978,2024-06-27,2875.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
t1380,A982,D686,2024-12-04,4894.0,transfer
,,,,,
,,,,,
,,,,,
t1384,A505,D992,2024-09-19,3052.0,withdrawal
,,,,,
t1386,A407,D233,2024-07-07,459.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t1393,A993,D379,2024-02-09,1472.0,deposit
t1394,A225,D373,2024-10-16,2136.0,deposit
,,,,,
t1396,A684,D648,2024-11-04,1885.0,deposit
t1397,A255,D974,2024-04-10,428.0,withdrawal
t1398,A825,D558,2024-10-05,3177.0,withdrawal
t1399,A410,D179,2024-01-23,3722.0,withdrawal
t1400,A454,D299,2024-05-28,2487.0,withdrawal
t1401,A339,D174,2024-05-28,716.0,transfer
,,,,,
t1403,A589,D982,2024-06-03,4207.0,deposit
,,,,,
,,,,,
t1406,A286,D378,2024-07-17,4044.0,withdrawal
t1407,A380,D784,2024-10-04,3006.0,withdrawal
t1408,A498,D662,2024-10-22,157.0,withdrawal
t1409,A148,D853,2024-10-21,3908.0,transfer
,,,,,
t1411,A969,D825,2024-08-13,3733.0,withdrawal
t1412,A128,D827,2024-09-21,2082.0,deposit
,,,,,
t1414,A794,D300,2024-07-24,3176.0,transfer
t1415,A892,D368,2024-04-13,381.0,transfer
t1416,A339,D358,2024-05-17,901.0,transfer
t1417,A249,D507,2024-05-21,3293.0,withdrawal
t1418,A706,D434,2024-06-12,4914.0,transfer
t1419,A330,D317,2024-10-03,2149.0,withdrawal
t1420,A582,D789,2024-02-19,444.0,transfer
t1421,A652,D621,2024-04-13,1202.0,withdrawal
t1422,A735,D781,2024-10-22,2088.0,transfer
,,,,,
t1424,A807,D574,2024-01-08,318.0,transfer
,,,,,
t1426,A223,D856,2024-03-20,4372.0,transfer
t1427,A344,D824,2024-03-07,1083.0,transfer
t1428,A934,D449,2024-09-26,891.0,deposit
,,,,,
t1430,A504,D253,2024-05-03,1105.0,transfer
t1431,A898,D281,2024-11-22,1101.0,withdrawal
,,,,,
t1433,A228,D930,2024-05-05,4499.0,transfer
t1434,A690,D792,2024-04-22,3544.0,deposit
t1435,A291,D844,2024-05-23,3561.0,deposit
,,,,,
,,,,,
t1438,A607,D371,2024-05-07,853.0,transfer
t1439,A599,D175,2024-01-04,4125.0,withdrawal
,,,,,
,,,,,
t1442,A615,D274,2024-12-19,3761.0,withdrawal
,,,,,
t1444,A727,D357,2024-09-26,622.0,transfer
t1445,A946,D956,2024-03-11,907.0,deposit
,,,,,
t1447,A377,D249,2024-10-08,2136.0,transfer
,,,,,
,,,,,
,,,,,
t1451,A806,D298,2024-08-05,2922.0,withdrawal
t1452,A246,D833,2024-08-14,4226.0,transfer
t1453,A422,D371,2024-03-02,1711.0,deposit
t1454,A505,D556,2024-12-10,2319.0,withdrawal
t1455,A992,D200,2024-05-19,4613.0,transfer
,,,,,
t1457,A198,D410,2024-04-13,4744.0,withdrawal
t1458,A458,D701,2024-09-24,2946.0,transfer
t1459,A803,D591,2024-08-18,4682.0,withdrawal
t1460,A119,D253,2024-08-02,4923.0,deposit
,,,,,
,,,,,
,,,,,
t1464,A838,D267,2024-08-23,1352.0,withdrawal
,,,,,
,,,,,
,,,,,
t1468,A384,D379,2024-05-19,4550.0,transfer
t1469,A446,D239,2024-09-08,3879.0,deposit
t1470,A600,D351,2024-10-10,4495.0,deposit
t1471,A987,D321,2024-02-17,165.0,transfer
t1472,A998,D493,2024-11-03,4646.0,transfer
t1473,A386,D645,2024-02-15,3870.0,withdrawal
,,,,,
,,,,,
t1476,A932,D273,2024-05-09,3198.0,deposit
,,,,,
t1478,A876,D465,2024-10-01,598.0,transfer
,,,,,
t1480,A953,D513,2024-07-22,343.0,deposit
t1481,A467,D835,2024-06-12,725.0,deposit
,,,,,
t1483,A222,D958,2024-08-20,3992.0,withdrawal
t1484,A228,D484,2024-10-27,2913.0,transfer
,,,,,
t1486,A304,D744,2024-11-01,2659.0,deposit
t1487,A198,D180,2024-07-15,2822.0,transfer
t1488,A832,D938,2024-10-15,340.0,transfer
t1489,A814,D582,2024-07-10,1959.0,withdrawal
t1490,A433,D337,2024-03-27,2204.0,transfer
,,,,,
t1492,A680,D424,2024-05-20,2524.0,withdrawal
,,,,,
t1494,A902,D434,2024-08-26,1838.0,deposit
t1495,A248,D358,2024-10-09,2517.0,transfer
,,,,,
t1497,A440,D144,2024-07-09,3232.0,transfer
,,,,,
t1499,A240,D753,2024-12-07,4023.0,withdrawal
,,,,,
,,,,,
t1502,A540,D933,2024-02-23,321.0,transfer
t1503,A477,D404,2024-03-10,1109.0,transfer
t1504,A182,D479,2024-07-17,1990.0,deposit
,,,,,
,,,,,
t1507,A876,D957,2024-10-18,2161.0,withdrawal
t1508,A141,D496,2024-12-26,2484.0,deposit
t1509,A448,D458,2024-11-01,3243.0,withdrawal
t1510,A635,D895,2024-02-02,3605.0,transfer
t1511,A549,D393,2024-11-11,3188.0,withdrawal
t1512,A642,D891,2024-10-24,3922.0,withdrawal
t1513,A841,D932,2024-06-15,4186.0,withdrawal
t1514,A376,D192,2024-06-07,2757.0,deposit
,,,,,
,,,,,
t1517,A782,D629,2024-06-15,3662.0,transfer
,,,,,
,,,,,
,,,,,
t1521,A840,D431,2024-06-08,4678.0,deposit
,,,,,
t1523,A858,D188,2024-06-28,3477.0,deposit
t1524,A937,D554,2024-10-26,3134.0,withdrawal
,,,,,
,,,,,
,,,,,
t1528,A105,D988,2024-01-01,4770.0,withdrawal
,,,,,
,,,,,
t1531,A411,D737,2024-11-18,168.0,withdrawal
,,,,,
t1533,A817,D215,2024-07-02,2354.0,transfer
t1534,A642,D312,2024-01-10,3015.0,transfer
t1535,A274,D993,2024-05-08,4872.0,withdrawal
t1536,A495,D491,2024-12-11,2663.0,transfer
t1537,A857,D683,2024-06-13,3522.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
t1542,A664,D104,2024-09-24,3367.0,deposit
,,,,,
t1544,A503,D459,2024-08-17,4636.0,transfer
t1545,A298,D126,2024-05-16,1882.0,transfer
t1546,A419,D191,2024-10-27,878.0,deposit
,,,,,
t1548,A209,D115,2024-03-07,3478.0,transfer
,,,,,
,,,,,
t1551,A652,D351,2024-01-19,1869.0,transfer
,,,,,
,,,,,
,,,,,
t1555,A964,D395,2024-12-16,3923.0,deposit
,,,,,
,,,,,
t1558,A268,D345,2024-03-02,2548.0,deposit
t1559,A750,D130,2024-09-03,2158.0,withdrawal
t1560,A338,D189,2024-03-07,4948.0,transfer
,,,,,
t1562,A976,D643,2024-10-25,4582.0,deposit
t1563,A221,D343,2024-10-17,1839.0,transfer
t1564,A935,D377,2024-09-16,343.0,transfer
t1565,A411,D159,2024-09-19,732.0,withdrawal
t1566,A889,D362,2024-09-20,420.0,withdrawal
t1567,A180,D313,2024-11-16,319.0,deposit
,,,,,
t1569,A908,D189,2024-08-15,1947.0,transfer
t1570,A145,D446,2024-03-14,617.0,transfer
t1571,A333,D925,2024-08-26,2385.0,transfer
,,,,,
t1573,A931,D225,2024-05-24,3431.0,transfer
t1574,A718,D415,2024-02-07,3650.0,transfer
,,,,,
t1576,A396,D761,2024-01-07,3651.0,transfer
t1577,A939,D460,2024-06-23,4364.0,transfer
,,,,,
t1579,A330,D443,2024-11-01,3391.0,transfer
t1580,A515,D158,2024-04-02,3428.0,withdrawal
t1581,A393,D336,2024-06-01,1466.0,withdrawal
,,,,,
t1583,A116,D169,2024-06-06,4064.0,transfer
t1584,A552,D433,2024-03-16,1389.0,transfer
t1585,A550,D343,2024-03-13,1182.0,deposit
,,,,,
t1587,A700,D787,2024-07-03,4853.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t1593,A615,D326,2024-09-20,4814.0,transfer
t1594,A601,D457,2024-06-10,3505.0,withdrawal
t1595,A935,D113,2024-01-11,1559.0,transfer
t1596,A751,D976,2024-06-11,2966.0,withdrawal
t1597,A292,D465,2024-08-06,4005.0,withdrawal
t1598,A272,D830,2024-03-23,3933.0,withdrawal
t1599,A891,D710,2024-10-09,2161.0,withdrawal
t1600,A776,D910,2024-06-03,2257.0,deposit
t1601,A557,D984,2024-07-15,1596.0,deposit
t1602,A560,D376,2024-04-12,205.0,transfer
t1603,A837,D637,2024-01-03,4138.0,transfer
t1604,A726,D851,2024-07-12,736.0,withdrawal
,,,,,
,,,,,
t1607,A753,D640,2024-09-24,3403.0,deposit
,,,,,
t1609,A142,D677,2024-09-05,3986.0,withdrawal
,,,,,
t1611,A434,D574,2024-01-07,3625.0,withdrawal
t1612,A182,D216,2024-11-27,3530.0,deposit
t1613,A486,D558,2024-03-27,3375.0,deposit
t1614,A359,D652,2024-05-25,282.0,deposit
t1615,A979,D849,2024-01-28,3706.0,deposit
t1616,A935,D903,2024-07-14,434.0,deposit
t1617,A797,D739,2024-09-07,1399.0,transfer
t1618,A542,D281,2024-03-24,965.0,withdrawal
t1619,A468,D815,2024-03-14,1471.0,withdrawal
,,,,,
,,,,,
t1622,A208,D831,2024-06-06,2919.0,transfer
,,,,,
t1624,A520,D517,2024-09-28,3675.0,withdrawal
t1625,A981,D257,2024-12-14,3521.0,withdrawal
,,,,,
t1627,A224,D336,2024-04-15,3441.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
t1632,A713,D273,2024-01-23,1322.0,deposit
t1633,A968,D818,2024-03-22,1431.0,transfer
,,,,,
